graph_name,red_endpoints_l2_05,blue_endpoints_l2_05,red_staircases_l2_05,blue_staircases_l2_05,total_staircases_l2_05,red_staircases_l2_0,blue_staircases_l2_0,total_staircases_l2_0,number_of_nodes,number_of_edges,total_red_nodes,total_blue_nodes,avg_degree,max_degree,density
partitioned_grafo7242.37,0,0,0,0,0,0,0,0,37,53,7,30,2.8649,8,0.0796
partitioned_grafo7243.37,48,0,8,0,8,9,1,10,37,46,26,11,2.4865,7,0.0691
partitioned_grafo7244.41,0,0,0,0,0,0,0,0,41,53,21,20,2.5854,6,0.0646
partitioned_grafo7245.49,25,35,4,6,10,4,6,10,49,65,20,29,2.6531,7,0.0553
partitioned_grafo7246.42,8,10,1,2,3,1,17,18,42,53,8,34,2.5238,6,0.0616
partitioned_grafo7247.39,14,16,2,3,5,0,9,9,39,47,10,29,2.4103,6,0.0634
partitioned_grafo7248.41,53,55,10,8,18,10,8,18,41,55,21,20,2.6829,6,0.0671
partitioned_grafo7249.42,0,0,0,0,0,0,0,0,42,56,13,29,2.6667,7,0.065
partitioned_grafo725.15,6,6,1,1,2,1,1,2,15,15,7,8,2,3,0.1429
partitioned_grafo7250.47,0,0,0,0,0,0,0,0,47,67,6,41,2.8511,11,0.062
partitioned_grafo7251.40,24,24,4,4,8,1,7,8,40,43,12,28,2.15,5,0.0551
partitioned_grafo7252.40,0,0,0,0,0,0,0,0,40,64,8,32,3.2,9,0.0821
partitioned_grafo7253.39,15,51,3,8,11,4,8,12,39,51,12,27,2.6154,8,0.0688
partitioned_grafo7254.44,0,0,0,0,0,0,0,0,44,72,34,10,3.2727,8,0.0761
partitioned_grafo7255.49,41,31,7,5,12,7,6,13,49,58,19,30,2.3673,5,0.0493
partitioned_grafo7256.69,1,131,0,22,22,0,22,22,69,95,6,63,2.7536,7,0.0405
partitioned_grafo7257.37,0,0,0,0,0,0,0,0,37,48,4,33,2.5946,8,0.0721
partitioned_grafo7258.46,0,0,0,0,0,0,0,0,46,67,4,42,2.913,6,0.0647
partitioned_grafo7259.44,0,0,0,0,0,0,0,0,44,61,27,17,2.7727,6,0.0645
partitioned_grafo726.14,0,0,0,0,0,0,0,0,14,15,3,11,2.1429,4,0.1648
partitioned_grafo7260.45,43,11,7,2,9,0,0,0,45,61,25,20,2.7111,7,0.0616
partitioned_grafo7261.42,19,29,3,5,8,7,5,12,42,62,21,21,2.9524,7,0.072
partitioned_grafo7262.57,0,0,0,0,0,0,0,0,57,81,11,46,2.8421,8,0.0508
partitioned_grafo7263.99,0,0,0,0,0,0,0,0,99,136,95,4,2.7475,8,0.028
partitioned_grafo7264.39,16,20,3,3,6,3,8,11,39,51,7,32,2.6154,5,0.0688
partitioned_grafo7265.44,5,7,1,1,2,0,14,14,44,57,5,39,2.5909,7,0.0603
partitioned_grafo7266.70,59,37,10,6,16,10,6,16,70,84,31,39,2.4,8,0.0348
partitioned_grafo7267.39,33,33,6,5,11,8,5,13,39,49,21,18,2.5128,7,0.0661
partitioned_grafo7268.38,24,24,4,4,8,4,7,11,38,46,15,23,2.4211,5,0.0654
partitioned_grafo7269.40,15,15,3,2,5,1,5,6,40,49,7,33,2.45,5,0.0628
partitioned_grafo727.13,8,10,1,2,3,0,7,7,13,19,4,9,2.9231,8,0.2436
partitioned_grafo7270.54,15,39,2,7,9,0,0,0,54,69,26,28,2.5556,6,0.0482
partitioned_grafo7271.41,11,1,2,0,2,17,0,17,41,54,38,3,2.6341,6,0.0659
partitioned_grafo7272.48,0,0,0,0,0,0,0,0,48,57,31,17,2.375,9,0.0505
partitioned_grafo7273.69,17,67,3,11,14,3,11,14,69,93,20,49,2.6957,8,0.0396
partitioned_grafo7274.38,10,56,1,10,11,1,10,11,38,54,5,33,2.8421,5,0.0768
partitioned_grafo7275.41,32,34,6,5,11,6,5,11,41,59,21,20,2.878,9,0.072
partitioned_grafo7276.49,14,52,2,9,11,4,9,13,49,64,14,35,2.6122,8,0.0544
partitioned_grafo7277.46,13,83,3,13,16,3,13,16,46,61,8,38,2.6522,5,0.0589
partitioned_grafo7278.42,0,0,0,0,0,0,0,0,42,58,12,30,2.7619,8,0.0674
partitioned_grafo7279.40,10,14,2,2,4,0,0,0,40,53,7,33,2.65,8,0.0679
partitioned_grafo728.28,7,5,1,1,2,0,9,9,28,33,5,23,2.3571,8,0.0873
partitioned_grafo7280.52,0,0,0,0,0,0,0,0,52,71,26,26,2.7308,6,0.0535
partitioned_grafo7281.46,18,30,3,5,8,3,5,8,46,54,26,20,2.3478,5,0.0522
partitioned_grafo7282.36,34,32,6,5,11,9,5,14,36,47,23,13,2.6111,7,0.0746
partitioned_grafo7283.39,13,17,2,3,5,2,8,10,39,50,14,25,2.5641,5,0.0675
partitioned_grafo7284.69,12,114,2,19,21,2,19,21,69,87,6,63,2.5217,8,0.0371
partitioned_grafo7285.40,18,18,3,3,6,3,4,7,40,56,8,32,2.8,5,0.0718
partitioned_grafo7286.43,56,64,10,10,20,10,10,20,43,56,21,22,2.6047,7,0.062
partitioned_grafo7287.43,30,42,4,8,12,4,8,12,43,62,16,27,2.8837,7,0.0687
partitioned_grafo7288.45,6,78,1,13,14,1,13,14,45,60,8,37,2.6667,6,0.0606
partitioned_grafo7289.57,18,66,3,11,14,3,11,14,57,72,10,47,2.5263,5,0.0451
partitioned_grafo729.15,5,7,1,1,2,1,2,3,15,15,7,8,2,3,0.1429
partitioned_grafo7290.38,18,18,4,2,6,4,6,10,38,47,11,27,2.4737,7,0.0669
partitioned_grafo7291.39,41,67,8,10,18,8,10,18,39,59,14,25,3.0256,7,0.0796
partitioned_grafo7292.50,1,59,0,10,10,0,10,10,50,62,4,46,2.48,7,0.0506
partitioned_grafo7293.68,4,68,1,11,12,1,11,12,68,79,10,58,2.3235,7,0.0347
partitioned_grafo7294.57,0,0,0,0,0,0,0,0,57,73,9,48,2.5614,10,0.0457
partitioned_grafo7295.43,29,85,5,14,19,5,14,19,43,67,15,28,3.1163,7,0.0742
partitioned_grafo7296.42,9,39,1,7,8,1,7,8,42,56,17,25,2.6667,5,0.065
partitioned_grafo7297.39,0,0,0,0,0,0,0,0,39,61,8,31,3.1282,8,0.0823
partitioned_grafo7298.41,7,35,1,6,7,1,6,7,41,54,11,30,2.6341,6,0.0659
partitioned_grafo7299.41,24,36,5,5,10,5,5,10,41,58,11,30,2.8293,8,0.0707
partitioned_grafo730.12,0,0,0,0,0,0,0,0,12,13,3,9,2.1667,4,0.197
partitioned_grafo7300.41,2,4,0,1,1,11,2,13,41,53,34,7,2.5854,6,0.0646
partitioned_grafo7301.40,12,12,2,2,4,1,7,8,40,50,6,34,2.5,4,0.0641
partitioned_grafo7302.41,0,0,0,0,0,0,0,0,41,57,4,37,2.7805,7,0.0695
partitioned_grafo7303.46,23,49,4,7,11,2,7,9,46,57,17,29,2.4783,7,0.0551
partitioned_grafo7304.45,6,6,1,1,2,1,8,9,45,53,6,39,2.3556,6,0.0535
partitioned_grafo7305.38,43,11,7,2,9,7,3,10,38,53,19,19,2.7895,7,0.0754
partitioned_grafo7306.36,17,19,3,3,6,3,3,6,36,48,14,22,2.6667,6,0.0762
partitioned_grafo7307.37,34,14,6,2,8,6,2,8,37,47,16,21,2.5405,6,0.0706
partitioned_grafo7308.40,31,95,6,15,21,6,14,20,40,65,12,28,3.25,8,0.0833
partitioned_grafo7309.41,0,0,0,0,0,0,0,0,41,60,3,38,2.9268,5,0.0732
partitioned_grafo731.14,6,6,1,1,2,2,1,3,14,15,9,5,2.1429,3,0.1648
partitioned_grafo7310.47,41,19,7,3,10,7,3,10,47,61,31,16,2.5957,6,0.0564
partitioned_grafo7311.41,18,18,3,3,6,3,2,5,41,45,25,16,2.1951,5,0.0549
partitioned_grafo7312.41,0,24,0,4,4,0,5,5,105,47,4,101,0.8952,5,0.0086
partitioned_grafo7313.43,6,6,1,1,2,0,7,7,43,52,6,37,2.4186,6,0.0576
partitioned_grafo7314.43,29,37,6,5,11,6,5,11,43,53,16,27,2.4651,7,0.0587
partitioned_grafo7315.50,5,97,1,16,17,1,16,17,50,64,5,45,2.56,5,0.0522
partitioned_grafo7316.39,5,7,1,1,2,0,8,8,39,50,7,32,2.5641,6,0.0675
partitioned_grafo7317.67,0,0,0,0,0,0,0,0,67,92,9,58,2.7463,10,0.0416
partitioned_grafo7318.55,0,0,0,0,0,0,0,0,55,70,47,8,2.5455,6,0.0471
partitioned_grafo7319.76,54,72,9,12,21,9,12,21,76,102,33,43,2.6842,8,0.0358
partitioned_grafo732.35,0,0,0,0,0,0,0,0,35,44,3,32,2.5143,9,0.0739
partitioned_grafo7320.38,21,21,4,3,7,4,6,10,38,58,14,24,3.0526,9,0.0825
partitioned_grafo7321.39,11,31,2,5,7,0,5,5,39,48,9,30,2.4615,6,0.0648
partitioned_grafo7322.58,6,84,1,14,15,1,14,15,58,79,8,50,2.7241,8,0.0478
partitioned_grafo7323.45,95,37,16,6,22,16,6,22,45,60,27,18,2.6667,7,0.0606
partitioned_grafo7324.61,74,22,12,4,16,12,4,16,61,78,43,18,2.5574,7,0.0426
partitioned_grafo7325.43,25,23,4,4,8,4,4,8,43,50,23,20,2.3256,6,0.0554
partitioned_grafo7326.41,0,0,0,0,0,0,0,0,41,50,6,35,2.439,7,0.061
partitioned_grafo7327.39,34,32,6,5,11,6,5,11,39,51,23,16,2.6154,7,0.0688
partitioned_grafo7328.59,36,36,6,6,12,6,6,12,59,71,32,27,2.4068,6,0.0415
partitioned_grafo7329.59,36,36,6,6,12,6,6,12,59,71,32,27,2.4068,6,0.0415
partitioned_grafo733.43,4,86,1,14,15,1,14,15,43,54,4,39,2.5116,8,0.0598
partitioned_grafo7330.40,18,18,3,3,6,12,3,15,40,50,31,9,2.5,5,0.0641
partitioned_grafo7331.41,46,44,7,8,15,8,8,16,41,50,18,23,2.439,5,0.061
partitioned_grafo7332.49,0,0,0,0,0,0,0,0,49,88,35,14,3.5918,8,0.0748
partitioned_grafo7333.45,0,0,0,0,0,0,0,0,45,73,5,40,3.2444,8,0.0737
partitioned_grafo7334.43,0,0,0,0,0,0,0,0,43,63,24,19,2.9302,8,0.0698
partitioned_grafo7335.53,0,0,0,0,0,0,0,0,53,69,15,38,2.6038,6,0.0501
partitioned_grafo7336.53,0,0,0,0,0,0,0,0,53,69,15,38,2.6038,6,0.0501
partitioned_grafo7337.45,13,53,2,9,11,2,9,11,45,62,5,40,2.7556,8,0.0626
partitioned_grafo7338.41,23,19,4,3,7,4,3,7,41,50,31,10,2.439,5,0.061
partitioned_grafo7339.46,7,11,1,2,3,0,8,8,46,52,5,41,2.2609,9,0.0502
partitioned_grafo734.14,5,7,1,1,2,0,5,5,14,18,3,11,2.5714,4,0.1978
partitioned_grafo7340.46,91,17,16,2,18,16,2,18,46,60,38,8,2.6087,5,0.058
partitioned_grafo7341.60,0,0,0,0,0,0,0,0,60,78,5,55,2.6,8,0.0441
partitioned_grafo7342.44,41,7,7,1,8,7,1,8,44,55,33,11,2.5,8,0.0581
partitioned_grafo7343.44,59,7,10,1,11,10,1,11,44,53,35,9,2.4091,5,0.056
partitioned_grafo7344.39,0,0,0,0,0,0,0,0,39,51,9,30,2.6154,6,0.0688
partitioned_grafo7345.38,6,6,1,1,2,1,9,10,38,49,10,28,2.5789,7,0.0697
partitioned_grafo7346.58,56,40,9,7,16,9,7,16,58,78,30,28,2.6897,8,0.0472
partitioned_grafo7347.40,0,0,0,0,0,0,0,0,40,56,13,27,2.8,6,0.0718
partitioned_grafo7348.60,4,98,1,16,17,1,16,17,60,83,4,56,2.7667,9,0.0469
partitioned_grafo7349.43,0,0,0,0,0,0,0,0,43,51,4,39,2.3721,5,0.0565
partitioned_grafo735.15,7,11,1,2,3,1,3,4,15,14,6,9,1.8667,3,0.1333
partitioned_grafo7350.45,0,0,0,0,0,0,0,0,45,62,15,30,2.7556,8,0.0626
partitioned_grafo7351.47,63,21,11,3,14,11,3,14,47,59,26,21,2.5106,8,0.0546
partitioned_grafo7352.42,0,6,0,1,1,3,11,14,42,51,8,34,2.4286,5,0.0592
partitioned_grafo7353.49,6,72,1,12,13,1,12,13,49,67,6,43,2.7347,6,0.057
partitioned_grafo7354.93,0,0,0,0,0,0,0,0,93,130,82,11,2.7957,8,0.0304
partitioned_grafo7355.45,23,25,4,4,8,9,1,10,45,53,33,12,2.3556,5,0.0535
partitioned_grafo7356.49,78,12,13,2,15,0,0,0,49,71,41,8,2.898,8,0.0604
partitioned_grafo7357.37,60,18,11,2,13,11,2,13,37,56,29,8,3.027,8,0.0841
partitioned_grafo7358.60,0,0,0,0,0,0,0,0,60,78,4,56,2.6,7,0.0441
partitioned_grafo7359.38,12,54,2,9,11,4,9,13,38,49,17,21,2.5789,7,0.0697
partitioned_grafo736.13,6,6,1,1,2,0,2,2,13,14,7,6,2.1538,3,0.1795
partitioned_grafo7360.44,18,90,3,15,18,3,15,18,44,58,10,34,2.6364,6,0.0613
partitioned_grafo7361.76,18,84,3,14,17,3,14,17,76,92,10,66,2.4211,8,0.0323
partitioned_grafo7362.38,28,32,5,5,10,5,5,10,38,44,10,28,2.3158,6,0.0626
partitioned_grafo7363.39,17,19,3,3,6,2,2,4,39,43,10,29,2.2051,7,0.058
partitioned_grafo7364.36,30,30,5,5,10,6,4,10,36,43,17,19,2.3889,8,0.0683
partitioned_grafo7365.45,8,10,1,2,3,0,0,0,45,51,7,38,2.2667,4,0.0515
partitioned_grafo7366.35,18,18,3,3,6,4,6,10,35,43,12,23,2.4571,7,0.0723
partitioned_grafo7367.44,38,40,6,7,13,6,7,13,44,54,24,20,2.4545,6,0.0571
partitioned_grafo7368.42,5,7,1,1,2,0,0,0,42,51,6,36,2.4286,7,0.0592
partitioned_grafo7369.48,7,77,1,13,14,1,13,14,48,62,7,41,2.5833,6,0.055
partitioned_grafo737.14,6,6,1,1,2,3,1,4,14,14,7,7,2,3,0.1538
partitioned_grafo7370.49,45,33,7,6,13,7,6,13,49,64,25,24,2.6122,8,0.0544
partitioned_grafo7371.61,15,111,3,17,20,3,17,20,61,88,10,51,2.8852,7,0.0481
partitioned_grafo7372.41,0,0,0,0,0,0,0,0,41,56,11,30,2.7317,8,0.0683
partitioned_grafo7373.41,0,0,0,0,0,0,0,0,41,58,17,24,2.8293,7,0.0707
partitioned_grafo7374.39,0,0,0,0,0,0,0,0,39,52,4,35,2.6667,6,0.0702
partitioned_grafo7375.46,6,66,1,11,12,1,11,12,46,60,10,36,2.6087,6,0.058
partitioned_grafo7376.45,9,81,1,14,15,1,14,15,45,65,10,35,2.8889,7,0.0657
partitioned_grafo7377.43,0,0,0,0,0,0,0,0,43,58,12,31,2.6977,7,0.0642
partitioned_grafo7378.88,0,0,0,0,0,0,0,0,88,121,10,78,2.75,8,0.0316
partitioned_grafo7379.43,1,65,0,11,11,1,13,14,43,58,9,34,2.6977,7,0.0642
partitioned_grafo738.12,0,0,0,0,0,0,0,0,12,15,2,10,2.5,4,0.2273
partitioned_grafo7380.36,22,20,4,3,7,9,1,10,36,47,26,10,2.6111,6,0.0746
partitioned_grafo7381.44,18,84,3,14,17,3,14,17,44,65,14,30,2.9545,8,0.0687
partitioned_grafo7382.48,47,73,8,12,20,0,0,0,48,70,15,33,2.9167,7,0.0621
partitioned_grafo7383.38,6,6,1,1,2,1,5,6,38,44,9,29,2.3158,6,0.0626
partitioned_grafo7384.45,16,74,3,12,15,3,12,15,45,56,17,28,2.4889,5,0.0566
partitioned_grafo7385.37,13,17,2,3,5,4,8,12,37,42,14,23,2.2703,5,0.0631
partitioned_grafo7386.46,31,47,5,8,13,5,8,13,46,66,18,28,2.8696,7,0.0638
partitioned_grafo7387.39,18,0,3,0,3,0,0,0,39,48,21,18,2.4615,4,0.0648
partitioned_grafo7388.50,0,0,0,0,0,0,0,0,50,66,9,41,2.64,6,0.0539
partitioned_grafo7389.42,0,0,0,0,0,0,0,0,42,62,13,29,2.9524,6,0.072
partitioned_grafo739.15,12,12,2,2,4,4,2,6,15,18,10,5,2.4,4,0.1714
partitioned_grafo7390.39,0,0,0,0,0,0,0,0,39,59,5,34,3.0256,9,0.0796
partitioned_grafo7391.45,35,67,6,11,17,6,11,17,45,61,16,29,2.7111,7,0.0616
partitioned_grafo7392.40,6,6,1,1,2,0,0,0,40,53,7,33,2.65,4,0.0679
partitioned_grafo7393.42,0,0,0,0,0,0,0,0,42,50,38,4,2.381,7,0.0581
partitioned_grafo7394.47,7,35,1,6,7,1,7,8,47,57,4,43,2.4255,7,0.0527
partitioned_grafo7395.40,15,21,2,4,6,0,0,0,40,55,8,32,2.75,5,0.0705
partitioned_grafo7396.42,7,5,1,1,2,3,3,6,42,48,19,23,2.2857,6,0.0557
partitioned_grafo7397.40,0,0,0,0,0,0,0,0,40,52,4,36,2.6,6,0.0667
partitioned_grafo7398.44,51,39,9,6,15,9,6,15,44,58,24,20,2.6364,5,0.0613
partitioned_grafo7399.46,1,101,0,17,17,0,17,17,46,63,6,40,2.7391,5,0.0609
partitioned_grafo740.11,0,0,0,0,0,0,0,0,11,12,5,6,2.1818,3,0.2182
partitioned_grafo7400.57,72,6,12,1,13,12,1,13,57,70,47,10,2.4561,6,0.0439
partitioned_grafo7401.40,20,22,4,3,7,4,7,11,40,52,7,33,2.6,5,0.0667
partitioned_grafo7402.57,72,6,12,1,13,12,1,13,57,70,47,10,2.4561,6,0.0439
partitioned_grafo7403.43,0,0,0,0,0,0,0,0,43,57,4,39,2.6512,5,0.0631
partitioned_grafo7404.43,13,65,2,11,13,2,11,13,43,55,14,29,2.5581,6,0.0609
partitioned_grafo7405.46,53,7,9,1,10,9,1,10,46,64,42,4,2.7826,6,0.0618
partitioned_grafo7406.41,12,12,2,2,4,1,13,14,41,48,10,31,2.3415,5,0.0585
partitioned_grafo7407.54,0,0,0,0,0,0,0,0,54,66,50,4,2.4444,8,0.0461
partitioned_grafo7408.38,20,22,3,4,7,3,7,10,38,49,11,27,2.5789,8,0.0697
partitioned_grafo7409.40,13,17,2,3,5,2,4,6,40,48,5,35,2.4,5,0.0615
partitioned_grafo741.14,5,7,1,1,2,0,2,2,14,14,5,9,2,3,0.1538
partitioned_grafo7410.37,0,0,0,0,0,0,0,0,37,51,18,19,2.7568,6,0.0766
partitioned_grafo7411.89,0,0,0,0,0,0,0,0,89,120,11,78,2.6966,8,0.0306
partitioned_grafo7412.43,47,13,8,2,10,8,2,10,43,52,36,7,2.4186,7,0.0576
partitioned_grafo7413.44,122,16,20,3,23,20,4,24,44,67,35,9,3.0455,7,0.0708
partitioned_grafo7414.45,0,0,0,0,0,0,0,0,45,66,4,41,2.9333,8,0.0667
partitioned_grafo7415.39,45,27,7,5,12,7,5,12,39,53,27,12,2.7179,6,0.0715
partitioned_grafo7416.36,26,22,5,3,8,4,3,7,36,47,18,18,2.6111,6,0.0746
partitioned_grafo7417.39,0,0,0,0,0,0,0,0,104,137,94,10,2.6346,6,0.0256
partitioned_grafo7418.99,0,0,0,0,0,0,0,0,99,132,82,17,2.6667,8,0.0272
partitioned_grafo7419.44,2,112,0,19,19,0,19,19,44,58,4,40,2.6364,7,0.0613
partitioned_grafo742.13,5,7,1,1,2,0,5,5,13,15,3,10,2.3077,5,0.1923
partitioned_grafo7420.41,0,0,0,0,0,0,0,0,41,58,16,25,2.8293,7,0.0707
partitioned_grafo7421.40,0,0,0,0,0,0,0,0,40,55,25,15,2.75,6,0.0705
partitioned_grafo7422.40,18,18,3,3,6,0,0,0,40,50,31,9,2.5,6,0.0641
partitioned_grafo7423.43,24,24,4,4,8,4,4,8,43,54,22,21,2.5116,6,0.0598
partitioned_grafo7424.45,0,72,0,12,12,0,12,12,45,58,3,42,2.5778,8,0.0586
partitioned_grafo7425.44,13,17,2,3,5,0,7,7,44,53,12,32,2.4091,6,0.056
partitioned_grafo7426.47,0,0,0,0,0,0,0,0,47,57,4,43,2.4255,7,0.0527
partitioned_grafo7427.66,73,11,12,2,14,12,2,14,66,84,56,10,2.5455,5,0.0392
partitioned_grafo7428.43,6,60,1,10,11,1,10,11,43,52,8,35,2.4186,6,0.0576
partitioned_grafo7429.44,7,65,1,11,12,1,11,12,44,65,12,32,2.9545,6,0.0687
partitioned_grafo743.32,23,19,5,2,7,7,2,9,32,37,15,17,2.3125,9,0.0746
partitioned_grafo7430.43,0,0,0,0,0,0,0,0,43,70,9,34,3.2558,7,0.0775
partitioned_grafo7431.44,0,0,0,0,0,0,0,0,44,64,3,41,2.9091,8,0.0677
partitioned_grafo7432.40,6,6,1,1,2,0,12,12,40,47,5,35,2.35,6,0.0603
partitioned_grafo7433.44,48,54,7,10,17,7,10,17,44,55,19,25,2.5,6,0.0581
partitioned_grafo7434.52,0,0,0,0,0,0,0,0,52,64,5,47,2.4615,6,0.0483
partitioned_grafo7435.44,52,14,9,2,11,9,2,11,44,53,34,10,2.4091,5,0.056
partitioned_grafo7436.67,103,23,17,4,21,17,4,21,67,89,54,13,2.6567,8,0.0403
partitioned_grafo7437.44,0,0,0,0,0,0,0,0,44,52,9,35,2.3636,4,0.055
partitioned_grafo7438.39,21,21,4,3,7,4,12,16,39,47,13,26,2.4103,7,0.0634
partitioned_grafo7439.45,0,0,0,0,0,0,0,0,45,54,5,40,2.4,5,0.0545
partitioned_grafo744.28,18,18,3,3,6,3,3,6,28,29,11,17,2.0714,5,0.0767
partitioned_grafo7440.42,8,10,1,2,3,1,9,10,42,47,11,31,2.2381,5,0.0546
partitioned_grafo7441.43,0,0,0,0,0,0,0,0,43,60,16,27,2.7907,7,0.0664
partitioned_grafo7442.45,7,47,1,8,9,1,8,9,45,53,7,38,2.3556,6,0.0535
partitioned_grafo7443.42,62,4,10,1,11,10,1,11,42,57,35,7,2.7143,7,0.0662
partitioned_grafo7444.43,0,42,0,7,7,0,8,8,43,55,5,38,2.5581,6,0.0609
partitioned_grafo7445.49,0,0,0,0,0,0,0,0,49,72,4,45,2.9388,7,0.0612
partitioned_grafo7446.45,25,77,4,13,17,4,13,17,45,56,19,26,2.4889,5,0.0566
partitioned_grafo7447.98,0,0,0,0,0,0,0,0,98,129,24,74,2.6327,7,0.0271
partitioned_grafo7448.60,8,118,1,20,21,2,20,22,60,81,16,44,2.7,9,0.0458
partitioned_grafo7449.40,11,13,2,2,4,6,1,7,40,47,29,11,2.35,5,0.0603
partitioned_grafo745.32,25,29,4,5,9,5,3,8,32,36,16,16,2.25,6,0.0726
partitioned_grafo7450.82,0,0,0,0,0,0,0,0,82,117,24,58,2.8537,12,0.0352
partitioned_grafo7451.82,0,0,0,0,0,0,0,0,82,117,24,58,2.8537,12,0.0352
partitioned_grafo7452.45,0,0,0,0,0,0,0,0,45,54,36,9,2.4,6,0.0545
partitioned_grafo7453.43,19,59,3,10,13,0,0,0,43,66,18,25,3.0698,7,0.0731
partitioned_grafo7454.44,0,0,0,0,0,0,0,0,44,57,6,38,2.5909,8,0.0603
partitioned_grafo7455.41,26,34,4,6,10,4,6,10,41,63,21,20,3.0732,8,0.0768
partitioned_grafo7456.43,16,110,2,19,21,2,19,21,43,70,8,35,3.2558,8,0.0775
partitioned_grafo7457.56,0,0,0,0,0,0,0,0,56,82,11,45,2.9286,8,0.0532
partitioned_grafo7458.43,1,89,0,15,15,0,15,15,43,61,10,33,2.8372,8,0.0676
partitioned_grafo7459.42,0,0,0,0,0,0,0,0,42,55,12,30,2.619,8,0.0639
partitioned_grafo746.13,12,12,2,2,4,2,2,4,13,14,6,7,2.1538,4,0.1795
partitioned_grafo7460.45,4,38,1,6,7,1,6,7,45,58,5,40,2.5778,5,0.0586
partitioned_grafo7461.72,0,0,0,0,0,0,0,0,72,97,6,66,2.6944,9,0.0379
partitioned_grafo7462.38,15,9,3,1,4,9,1,10,38,47,30,8,2.4737,5,0.0669
partitioned_grafo7463.84,0,0,0,0,0,0,0,0,84,113,7,77,2.6905,7,0.0324
partitioned_grafo7464.81,0,0,0,0,0,0,0,0,81,108,5,76,2.6667,7,0.0333
partitioned_grafo7465.43,0,0,0,0,0,0,0,0,43,60,25,18,2.7907,8,0.0664
partitioned_grafo7466.42,67,5,11,1,12,14,2,16,42,62,33,9,2.9524,8,0.072
partitioned_grafo7467.54,21,69,3,12,15,3,12,15,54,72,19,35,2.6667,8,0.0503
partitioned_grafo7468.54,0,0,0,0,0,0,0,0,54,81,12,42,3,9,0.0566
partitioned_grafo7469.41,28,50,5,8,13,5,8,13,41,60,17,24,2.9268,7,0.0732
partitioned_grafo747.12,12,12,2,2,4,2,2,4,12,13,7,5,2.1667,3,0.197
partitioned_grafo7470.43,2,58,0,10,10,0,11,11,43,52,4,39,2.4186,6,0.0576
partitioned_grafo7471.64,66,0,11,0,11,11,0,11,64,76,49,15,2.375,7,0.0377
partitioned_grafo7472.45,12,18,2,3,5,2,3,5,45,53,14,31,2.3556,5,0.0535
partitioned_grafo7473.35,7,11,1,2,3,2,9,11,35,41,9,26,2.3429,6,0.0689
partitioned_grafo7474.43,43,35,7,6,13,7,6,13,43,54,24,19,2.5116,6,0.0598
partitioned_grafo7475.40,0,0,0,0,0,0,0,0,40,53,11,29,2.65,8,0.0679
partitioned_grafo7476.38,12,66,2,11,13,2,11,13,38,55,7,31,2.8947,6,0.0782
partitioned_grafo7477.48,0,0,0,0,0,0,0,0,48,70,17,31,2.9167,8,0.0621
partitioned_grafo7478.38,15,9,3,1,4,14,2,16,38,47,31,7,2.4737,7,0.0669
partitioned_grafo7479.39,49,17,8,3,11,6,3,9,39,53,30,9,2.7179,8,0.0715
partitioned_grafo748.11,8,4,1,1,2,2,1,3,11,11,7,4,2,4,0.2
partitioned_grafo7480.45,0,0,0,0,0,0,0,0,45,69,3,42,3.0667,8,0.0697
partitioned_grafo7481.41,15,33,2,6,8,1,6,7,41,59,16,25,2.878,8,0.072
partitioned_grafo7482.41,0,0,0,0,0,0,0,0,41,48,5,36,2.3415,5,0.0585
partitioned_grafo7483.73,0,114,0,19,19,0,19,19,73,92,7,66,2.5205,8,0.035
partitioned_grafo7484.43,11,13,2,2,4,7,1,8,43,49,33,10,2.2791,6,0.0543
partitioned_grafo7485.42,18,54,3,9,12,3,12,15,42,56,11,31,2.6667,7,0.065
partitioned_grafo7486.42,0,0,0,0,0,0,0,0,42,57,33,9,2.7143,5,0.0662
partitioned_grafo7487.42,58,14,10,2,12,10,2,12,42,53,24,18,2.5238,5,0.0616
partitioned_grafo7488.46,1,77,0,13,13,0,16,16,46,59,5,41,2.5652,7,0.057
partitioned_grafo7489.39,10,2,2,0,2,13,0,13,39,52,36,3,2.6667,8,0.0702
partitioned_grafo749.11,6,6,1,1,2,1,2,3,11,10,5,6,1.8182,3,0.1818
partitioned_grafo7490.48,0,0,0,0,0,0,0,0,48,68,13,35,2.8333,7,0.0603
partitioned_grafo7491.45,99,33,17,5,22,17,5,22,45,61,31,14,2.7111,7,0.0616
partitioned_grafo7492.38,0,84,0,14,14,0,14,14,38,57,3,35,3,8,0.0811
partitioned_grafo7493.60,0,0,0,0,0,0,0,0,60,83,11,49,2.7667,7,0.0469
partitioned_grafo7494.44,6,66,1,11,12,1,11,12,44,58,6,38,2.6364,7,0.0613
partitioned_grafo7495.41,9,9,1,2,3,2,4,6,41,48,14,27,2.3415,6,0.0585
partitioned_grafo7496.42,2,124,0,21,21,0,21,21,42,56,5,37,2.6667,6,0.065
partitioned_grafo7497.46,0,0,0,0,0,0,0,0,46,67,7,39,2.913,8,0.0647
partitioned_grafo7498.41,7,5,1,1,2,0,0,0,41,52,4,37,2.5366,7,0.0634
partitioned_grafo7499.92,0,0,0,0,0,0,0,0,92,120,5,87,2.6087,7,0.0287
partitioned_grafo750.12,6,6,1,1,2,2,1,3,12,11,7,5,1.8333,4,0.1667
partitioned_grafo7500.53,1,65,0,11,11,0,11,11,53,65,9,44,2.4528,7,0.0472
